date,station,TAVG_file1,TMAX_file1,TMIN_file1,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG_file2,TMAX_file2,TMIN_file2,TOBS,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,name,latitude,longitude,elevation
2018-11-12,GHCND:US1NYSF0061,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-11-12,GHCND:US1NYSF0062,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"COPIAGUE 0.4 ENE, NY US",40.672621,-73.383889,3.7
2018-11-12,GHCND:US1NYSF0089,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7
2018-11-12,GHCND:US1NYSF0092,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-11-12,GHCND:US1NYWC0018,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-11-12,GHCND:USC00066655,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-11-12,GHCND:USC00280907,,,,,,,,0.0,0.0,0.0,,7.2,-3.3,-2.8,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-11-12,GHCND:USC00281335,,,,,,,,0.0,0.0,0.0,,8.9,-2.2,,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-11-12,GHCND:USC00283704,,,,,,,,0.0,0.0,0.0,,7.8,-0.6,0.6,,,,,,,,,,,,,,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
2018-11-12,GHCND:USC00284987,,,,,,,,0.0,0.0,0.0,,7.8,-1.7,-1.7,,,,,,,,,,,,,,,,,"LONG BRANCH OAKHURST, NJ US",40.29696,-74.00153,9.1
2018-11-12,GHCND:USC00289187,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7
2018-11-12,GHCND:USC00301309,,,,,,,,0.0,0.0,0.0,,6.7,0.6,1.7,,,,,,,,,,,,,,,,,"CENTERPORT, NY US",40.88345,-73.37309,9.1
2018-11-12,GHCND:USC00308577,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"SYOSSET, NY US",40.8216,-73.4908,80.8
2018-11-12,GHCND:USW00014732,,,,2.4,,,,1.0,0.0,0.0,6.7,10.0,3.3,,,160.0,240.0,,,4.5,7.2,,,,,,,,,,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-11-12,GHCND:USW00014734,,,,1.3,,,,1.5,0.0,0.0,4.6,9.4,-1.0,,,360.0,200.0,,,4.0,5.8,1.0,,,,,,,,,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.6825,-74.1694,2.1
2018-11-12,GHCND:USW00054743,,,,0.5,,,1355.0,1.0,,,,8.9,-3.2,,,170.0,240.0,,,4.5,5.8,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-11-12,GHCND:USW00054787,,,,1.4,,,1236.0,0.5,,,,9.4,-1.6,,,180.0,180.0,,,5.8,7.2,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-11-12,GHCND:USW00094728,,,,,,,,1.0,0.0,0.0,,9.4,2.8,,,,,,,,,1.0,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-11-12,GHCND:USW00094741,,,,1.2,,,1315.0,1.3,,,,11.1,-1.6,,,210.0,160.0,,,5.4,8.5,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-11-12,GHCND:USW00094745,,,,1.4,,,1408.0,1.0,,,,8.3,-2.7,,,150.0,150.0,,,5.4,6.3,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-11-12,GHCND:USW00094789,,,,1.7,,,,1.0,0.0,0.0,4.8,9.4,-1.0,,,180.0,180.0,,,4.5,6.3,1.0,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-11-13,GHCND:US1CTFR0039,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-11-13,GHCND:US1NJBG0003,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,"TENAFLY 1.3 W, NJ US",40.91467,-73.9775,21.6
2018-11-13,GHCND:US1NJBG0015,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-11-13,GHCND:US1NJBG0017,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,"GLEN ROCK 0.7 SSE, NJ US",40.95109,-74.118264,28.0
2018-11-13,GHCND:US1NJBG0018,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,"PALISADES PARK 0.2 WNW, NJ US",40.848094,-74.000247,21.3
2018-11-13,GHCND:US1NJBG0023,,,,,,,,27.7,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-11-13,GHCND:US1NJBG0030,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 1.0 ESE, NJ US",41.025324,-74.223632,109.4
2018-11-13,GHCND:US1NJBG0037,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,"GLEN ROCK 0.4 WNW, NJ US",40.9613609313965,-74.1327743530273,27.1
2018-11-13,GHCND:US1NJBG0039,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,,,,,"RIVER EDGE 0.4 NNE, NJ US",40.932076,-74.035372,23.2
2018-11-13,GHCND:US1NJES0018,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-11-13,GHCND:US1NJES0019,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-11-13,GHCND:US1NJES0024,,,,,,,,28.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-11-13,GHCND:US1NJES0031,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,"MONTCLAIR 0.7 N, NJ US",40.835343,-74.208967,96.0
2018-11-13,GHCND:US1NJHD0002,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-11-13,GHCND:US1NJMD0038,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,"EDISON TWP 1.9 N, NJ US",40.5628918,-74.3669021,35.4
2018-11-13,GHCND:US1NJMD0043,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-11-13,GHCND:US1NJMD0045,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-11-13,GHCND:US1NJMD0050,,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 3.0 NNW, NJ US",40.6023256,-74.3102058,21.9
2018-11-13,GHCND:US1NJMD0060,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,"MATAWAN 1.1 WSW, NJ US",40.4056892,-74.2549286,21.3
2018-11-13,GHCND:US1NJMD0062,,,,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-11-13,GHCND:US1NJMD0070,,,,,,,,27.2,,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
2018-11-13,GHCND:US1NJMD0073,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-11-13,GHCND:US1NJMD0074,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.5 E, NJ US",40.50039,-74.41942,36.3
2018-11-13,GHCND:US1NJMD0082,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,"METUCHEN 0.5 E, NJ US",40.5419,-74.35374,32.9
2018-11-13,GHCND:US1NJMD0086,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.4 N, NJ US",40.50542,-74.42978,14.9
2018-11-13,GHCND:US1NJMN0010,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-11-13,GHCND:US1NJMN0048,,,,,,,,24.6,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-11-13,GHCND:US1NJMN0069,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 1.7 SSW, NJ US",40.2753677368164,-74.0060272216797,9.4
2018-11-13,GHCND:US1NJMS0011,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-11-13,GHCND:US1NJMS0040,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,"CHATHAM 0.6 NW, NJ US",40.748131,-74.390791,58.8
2018-11-13,GHCND:US1NJMS0047,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,"MORRISTOWN 1.4 E, NJ US",40.792364,-74.450002,118.3
2018-11-13,GHCND:US1NJMS0049,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-11-13,GHCND:US1NJMS0059,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-11-13,GHCND:US1NJMS0097,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.5 N, NJ US",40.881083,-74.42552,119.8
2018-11-13,GHCND:US1NJPS0005,,,,,,,,14.7,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-11-13,GHCND:US1NJPS0012,,,,,,,,19.8,0.0,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-11-13,GHCND:US1NJPS0014,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-11-13,GHCND:US1NJPS0015,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,"WAYNE TWP 0.8 SSW, NJ US",40.9369056,-74.2515049,59.1
2018-11-13,GHCND:US1NJPS0022,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-11-13,GHCND:US1NJPS0025,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-11-13,GHCND:US1NJPS0028,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.2 NE, NJ US",40.87818,-74.21576,43.0
2018-11-13,GHCND:US1NJUN0003,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,"LINDEN 2.2 NW, NJ US",40.64121,-74.272595,19.8
2018-11-13,GHCND:US1NJUN0010,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-11-13,GHCND:US1NJUN0014,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
2018-11-13,GHCND:US1NJUN0017,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,"CRANFORD TWP 1.1 NNW, NJ US",40.672178,-74.309574,21.9
2018-11-13,GHCND:US1NJUN0028,,,,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,"SPRINGFIELD TWP 0.7 NNE, NJ US",40.708904,-74.321518,37.5
2018-11-13,GHCND:US1NYKN0025,,,,,,,,21.1,0.0,,,,,,,,,,,,,,,,,,,,,,"BROOKLYN 3.1 NW, NY US",40.6846,-73.9867,5.5
2018-11-13,GHCND:US1NYNS0007,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1
2018-11-13,GHCND:US1NYNS0018,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,"HICKSVILLE 1.3 ENE, NY US",40.7686538696289,-73.5017013549805,45.7
2018-11-13,GHCND:US1NYNS0027,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,"PORT WASHINGTON 0.8 N, NY US",40.839167,-73.68025,52.1
2018-11-13,GHCND:US1NYNS0030,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,"PLAINEDGE 0.4 WSW, NY US",40.721382,-73.484241,22.9
2018-11-13,GHCND:US1NYNS0032,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,"LOCUST VALLEY 0.3 E, NY US",40.8813,-73.5813,31.1
2018-11-13,GHCND:US1NYNS0034,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3
2018-11-13,GHCND:US1NYNS0036,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,"SYOSSET 2.0 SSW, NY US",40.787036,-73.51329,54.9
2018-11-13,GHCND:US1NYNS0042,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3
2018-11-13,GHCND:US1NYNS0043,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,"PLAINVIEW 0.4 ENE, NY US",40.7859191894531,-73.4668731689453,56.7
2018-11-13,GHCND:US1NYNS0046,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,"MASSAPEQUA PARK 1.2 N, NY US",40.698077,-73.449893,10.7
2018-11-13,GHCND:US1NYNY0074,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1
2018-11-13,GHCND:US1NYQN0002,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,"MIDDLE VILLAGE 0.5 SW, NY US",40.714521,-73.881893,32.3
2018-11-13,GHCND:US1NYQN0027,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,"QUEENS 3.4 NNW, NY US",40.778064,-73.810581,18.0
2018-11-13,GHCND:US1NYRL0005,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,"WEST NYACK 1.3 WSW, NY US",41.0835456848145,-73.9930267333984,81.7
2018-11-13,GHCND:US1NYSF0061,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-11-13,GHCND:US1NYSF0062,,,,,,,,33.3,,,,,,,,,,,,,,,,,,,,,,,"COPIAGUE 0.4 ENE, NY US",40.672621,-73.383889,3.7
2018-11-13,GHCND:US1NYSF0089,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7
2018-11-13,GHCND:US1NYSF0092,,,,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-11-13,GHCND:US1NYWC0018,,,,,,,,23.9,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-11-13,GHCND:US1NYWC0019,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,"ELMSFORD 0.8 SSW, NY US",41.042666,-73.822799,90.5
2018-11-13,GHCND:USC00066655,,,,,,,,26.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-11-13,GHCND:USC00280907,,,,,,,,29.0,0.0,0.0,,8.3,-2.8,6.7,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-11-13,GHCND:USC00281335,,,,,,,,42.9,0.0,0.0,,8.9,1.7,7.8,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-11-13,GHCND:USC00283704,,,,,,,,23.9,0.0,0.0,,8.9,0.6,7.2,,,,,,,,1.0,,,,,,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
2018-11-13,GHCND:USC00284987,,,,,,,,24.6,0.0,0.0,,12.8,-1.7,12.8,,,,,,,,,,,,,,,,,"LONG BRANCH OAKHURST, NJ US",40.29696,-74.00153,9.1
2018-11-13,GHCND:USC00289187,,,,,,,,18.0,0.0,0.0,,8.3,1.1,5.6,,,,,,,,,,,,,,,,,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7
2018-11-13,GHCND:USC00301309,,,,,,,,17.0,0.0,0.0,,10.6,1.7,9.4,,,,,,,,1.0,,,,,,,,,"CENTERPORT, NY US",40.88345,-73.37309,9.1
2018-11-13,GHCND:USC00308577,,,,,,,,22.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"SYOSSET, NY US",40.8216,-73.4908,80.8
2018-11-13,GHCND:USW00014732,,,,6.1,,,,28.2,0.0,0.0,9.1,11.7,6.1,,,310.0,320.0,,,11.2,13.9,1.0,,,,,,,,,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-11-13,GHCND:USW00014734,,,,5.5,,,,22.9,0.0,0.0,7.8,10.0,6.1,,,320.0,290.0,,,9.8,14.3,1.0,,,,,,,,,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.6825,-74.1694,2.1
2018-11-13,GHCND:USW00054743,,,,2.8,,,1643.0,21.8,,,,8.9,4.4,,,310.0,300.0,,,7.6,9.8,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-11-13,GHCND:USW00054787,,,,4.4,,,1153.0,29.2,,,,14.4,5.6,,,330.0,330.0,,,8.9,13.0,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-11-13,GHCND:USW00094728,,,,,,,,26.9,0.0,0.0,,10.0,6.1,,,,,,,,,1.0,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-11-13,GHCND:USW00094741,,,,4.3,,,1600.0,24.4,,,,9.4,5.6,,,310.0,330.0,,,8.1,12.5,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-11-13,GHCND:USW00094745,,,,5.1,,,1316.0,24.4,,,,10.0,4.4,,,320.0,310.0,,,12.5,15.7,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-11-13,GHCND:USW00094789,,,,6.3,,,,29.5,0.0,0.0,9.1,14.4,6.1,,,320.0,300.0,,,11.6,14.8,1.0,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-11-14,GHCND:US1CTFR0039,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-11-14,GHCND:US1NJBG0003,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,"TENAFLY 1.3 W, NJ US",40.91467,-73.9775,21.6
2018-11-14,GHCND:US1NJBG0015,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-11-14,GHCND:US1NJBG0017,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,"GLEN ROCK 0.7 SSE, NJ US",40.95109,-74.118264,28.0
2018-11-14,GHCND:US1NJBG0018,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,"PALISADES PARK 0.2 WNW, NJ US",40.848094,-74.000247,21.3
2018-11-14,GHCND:US1NJBG0023,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-11-14,GHCND:US1NJBG0030,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 1.0 ESE, NJ US",41.025324,-74.223632,109.4
2018-11-14,GHCND:US1NJBG0039,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,"RIVER EDGE 0.4 NNE, NJ US",40.932076,-74.035372,23.2
2018-11-14,GHCND:US1NJES0018,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-11-14,GHCND:US1NJES0019,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-11-14,GHCND:US1NJES0024,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-11-14,GHCND:US1NJES0031,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,"MONTCLAIR 0.7 N, NJ US",40.835343,-74.208967,96.0
2018-11-14,GHCND:US1NJHD0002,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-11-14,GHCND:US1NJMD0038,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,"EDISON TWP 1.9 N, NJ US",40.5628918,-74.3669021,35.4
2018-11-14,GHCND:US1NJMD0043,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-11-14,GHCND:US1NJMD0045,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-11-14,GHCND:US1NJMD0062,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-11-14,GHCND:US1NJMD0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
2018-11-14,GHCND:US1NJMD0073,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-11-14,GHCND:US1NJMD0074,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.5 E, NJ US",40.50039,-74.41942,36.3
2018-11-14,GHCND:US1NJMD0082,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,"METUCHEN 0.5 E, NJ US",40.5419,-74.35374,32.9
2018-11-14,GHCND:US1NJMD0086,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.4 N, NJ US",40.50542,-74.42978,14.9
2018-11-14,GHCND:US1NJMN0010,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-11-14,GHCND:US1NJMN0048,,,,,,,,11.9,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-11-14,GHCND:US1NJMN0069,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 1.7 SSW, NJ US",40.2753677368164,-74.0060272216797,9.4
2018-11-14,GHCND:US1NJMS0011,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-11-14,GHCND:US1NJMS0040,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,"CHATHAM 0.6 NW, NJ US",40.748131,-74.390791,58.8
2018-11-14,GHCND:US1NJMS0047,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MORRISTOWN 1.4 E, NJ US",40.792364,-74.450002,118.3
2018-11-14,GHCND:US1NJMS0049,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-11-14,GHCND:US1NJMS0059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-11-14,GHCND:US1NJMS0097,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.5 N, NJ US",40.881083,-74.42552,119.8
2018-11-14,GHCND:US1NJPS0005,,,,,,,,12.4,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-11-14,GHCND:US1NJPS0012,,,,,,,,8.9,0.0,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-11-14,GHCND:US1NJPS0014,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-11-14,GHCND:US1NJPS0022,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-11-14,GHCND:US1NJPS0025,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-11-14,GHCND:US1NJPS0028,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.2 NE, NJ US",40.87818,-74.21576,43.0
2018-11-14,GHCND:US1NJUN0003,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,"LINDEN 2.2 NW, NJ US",40.64121,-74.272595,19.8
2018-11-14,GHCND:US1NJUN0010,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-11-14,GHCND:US1NJUN0014,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
